USD,UNITED STATES,NYSE,CBS ,CBS Corp. 
USD,UNITED STATES,NYSE,CELG ,Celgene Corp. 
USD,UNITED STATES,NYSE,CNP ,CenterPoint Energy 
USD,UNITED STATES,NYSE,CTX ,Centex Corp. 
USD,UNITED STATES,NYSE,CTL ,Century Telephone 
USD,UNITED STATES,NYSE,CF ,CF Industries Holdings Inc 
USD,UNITED STATES,NYSE,SCHW ,Charles Schwab 
USD,UNITED STATES,NYSE,CHK ,Chesapeake Energy 
USD,UNITED STATES,NYSE,CVX ,Chevron Corp. 
USD,UNITED STATES,NYSE,CB ,Chubb Corp. 
USD,UNITED STATES,NYSE,CIEN ,Ciena Corp. 
USD,UNITED STATES,NYSE,CI ,CIGNA Corp. 
USD,UNITED STATES,NYSE,CINF ,Cincinnati Financial 
USD,UNITED STATES,NYSE,CTAS ,Cintas Corporation 
USD,UNITED STATES,NYSE,CSCO ,Cisco Systems 
USD,UNITED STATES,NYSE,CIT ,CIT Group 
USD,UNITED STATES,NYSE,C ,Citigroup Inc. 
USD,UNITED STATES,NYSE,CTXS ,Citrix Systems 
USD,UNITED STATES,NYSE,CLX ,Clorox Co. 
USD,UNITED STATES,NYSE,CME ,CME Group Inc. 
USD,UNITED STATES,NYSE,CMS ,CMS Energy 
USD,UNITED STATES,NYSE,COH ,Coach Inc. 
USD,UNITED STATES,NYSE,KO ,Coca Cola Co. 
USD,UNITED STATES,NYSE,CCE ,Coca-Cola Enterprises 
USD,UNITED STATES,NYSE,CTSH ,Cognizant Technology Solutions 
USD,UNITED STATES,NYSE,CL ,Colgate-Palmolive 
USD,UNITED STATES,NYSE,CMCSA ,Comcast Corp. 
USD,UNITED STATES,NYSE,CMA ,Comerica Inc. 
USD,UNITED STATES,NYSE,CSC ,Computer Sciences Corp. 
USD,UNITED STATES,NYSE,CPWR ,Compuware Corp. 
USD,UNITED STATES,NYSE,CAG ,ConAgra Foods Inc. 
USD,UNITED STATES,NYSE,COP ,ConocoPhillips 
USD,UNITED STATES,NYSE,CNX ,CONSOL Energy Inc. 
USD,UNITED STATES,NYSE,ED ,Consolidated Edison 
USD,UNITED STATES,NYSE,STZ ,Constellation Brands 
USD,UNITED STATES,NYSE,CEG ,Constellation Energy Group 
USD,UNITED STATES,NYSE,CVG ,Convergys Corp. 
USD,UNITED STATES,NYSE,CBE ,Cooper Industries Ltd. 
USD,UNITED STATES,NYSE,GLW ,Corning Inc. 
USD,UNITED STATES,NYSE,COST ,Costco Co. 
USD,UNITED STATES,NYSE,CVH ,Coventry Health Care Inc. 
USD,UNITED STATES,NYSE,COV ,Covidien Ltd. 
USD,UNITED STATES,NYSE,CSX ,CSX Corp. 
USD,UNITED STATES,NYSE,CMI ,Cummins Inc. 
USD,UNITED STATES,NYSE,CVS ,CVS Caremark Corp. 
USD,UNITED STATES,NYSE,DHI ,D.R. Horton 
USD,UNITED STATES,NYSE,DHR ,Danaher Corp. 
USD,UNITED STATES,NYSE,DRI ,Darden Restaurants 
USD,UNITED STATES,NYSE,DVA ,DaVita Inc. 
USD,UNITED STATES,NYSE,DF ,Dean Foods 
USD,UNITED STATES,NYSE,DE ,Deere & Co. 
USD,UNITED STATES,NYSE,DELL ,Dell Inc. 
USD,UNITED STATES,NYSE,DDR ,Developers Diversified Rlty 
USD,UNITED STATES,NYSE,DVN ,Devon Energy Corp. 
USD,UNITED STATES,NYSE,DDS ,Dillard Inc. 
USD,UNITED STATES,NYSE,DTV ,DIRECTV Group Inc. 
USD,UNITED STATES,NYSE,DFS ,Discover Financial Services 
USD,UNITED STATES,NYSE,D ,Dominion Resources 
USD,UNITED STATES,NYSE,RRD ,Donnelley (R.R.) & Sons 
USD,UNITED STATES,NYSE,DOV ,Dover Corp. 
USD,UNITED STATES,NYSE,DOW ,Dow Chemical 
USD,UNITED STATES,NYSE,DTE ,DTE Energy Co. 
USD,UNITED STATES,NYSE,DD ,Du Pont (E.I.) 
USD,UNITED STATES,NYSE,DUK ,Duke Energy 
USD,UNITED STATES,NYSE,DYN ,Dynegy Inc. 
USD,UNITED STATES,NYSE,ETFC ,E-Trade 
USD,UNITED STATES,NYSE,EMN ,Eastman Chemical 
USD,UNITED STATES,NYSE,EK ,Eastman Kodak 
USD,UNITED STATES,NYSE,ETN ,Eaton Corp. 
USD,UNITED STATES,NYSE,EBAY ,eBay Inc. 
USD,UNITED STATES,NYSE,ECL ,Ecolab Inc. 
USD,UNITED STATES,NYSE,EIX ,Edison Int'l 
USD,UNITED STATES,NYSE,EP ,El Paso Corp. 
USD,UNITED STATES,NYSE,ERTS ,Electronic Arts 
USD,UNITED STATES,NYSE,EQ ,Embarq Corporation 
USD,UNITED STATES,NYSE,EMC ,EMC Corp. 
USD,UNITED STATES,NYSE,EMR ,Emerson Electric 
USD,UNITED STATES,NYSE,ESV ,ENSCO Int'l 
USD,UNITED STATES,NYSE,ETR ,Entergy Corp. 
USD,UNITED STATES,NYSE,EOG ,EOG Resources 
USD,UNITED STATES,NYSE,EFX ,Equifax Inc. 
USD,UNITED STATES,NYSE,EQR ,Equity Residential 
USD,UNITED STATES,NYSE,EL ,Estee Lauder Cos. 
USD,UNITED STATES,NYSE,EXC ,Exelon Corp. 
USD,UNITED STATES,NYSE,EXPE ,Expedia Inc. 
USD,UNITED STATES,NYSE,EXPD ,Expeditors Int'l 
USD,UNITED STATES,NYSE,ESRX ,Express Scripts 
USD,UNITED STATES,NYSE,XOM ,Exxon Mobil Corp. 
USD,UNITED STATES,NYSE,FDO ,Family Dollar Stores 
USD,UNITED STATES,NYSE,FAST ,Fastenal 
USD,UNITED STATES,NYSE,FII ,Federated Investors Inc. 
USD,UNITED STATES,NYSE,FDX ,FedEx Corporation 
USD,UNITED STATES,NYSE,FIS ,Fidelity National Information Services 
USD,UNITED STATES,NYSE,FITB ,Fifth Third Bancorp 
USD,UNITED STATES,NYSE,FHN ,First Horizon National 
USD,UNITED STATES,NYSE,FE ,FirstEnergy Corp. 
USD,UNITED STATES,NYSE,FISV ,FIserv Inc. 
USD,UNITED STATES,NYSE,FLS ,Flowserve Corporation 
USD,UNITED STATES,NYSE,FLR ,Fluor Corp. (New) 
USD,UNITED STATES,NYSE,F ,Ford Motor 
USD,UNITED STATES,NYSE,FRX ,Forest Laboratories 
USD,UNITED STATES,NYSE,FO ,Fortune Brands Inc. 
USD,UNITED STATES,NYSE,FPL ,FPL Group 
USD,UNITED STATES,NYSE,BEN ,Franklin Resources 
USD,UNITED STATES,NYSE,FCX ,Freeport-McMoran Cp & Gld 
USD,UNITED STATES,NYSE,FTR ,Frontier Communications 
USD,UNITED STATES,NYSE,GME ,GameStop Corp. 
USD,UNITED STATES,NYSE,GCI ,Gannett Co. 
USD,UNITED STATES,NYSE,GPS ,Gap (The) 
USD,UNITED STATES,NYSE,GD ,General Dynamics 
USD,UNITED STATES,NYSE,GE ,General Electric 
USD,UNITED STATES,NYSE,GIS ,General Mills 
USD,UNITED STATES,NYSE,GM ,General Motors 
USD,UNITED STATES,NYSE,GGP ,Genl Growth Properties 
USD,UNITED STATES,NYSE,GPC ,Genuine Parts 
USD,UNITED STATES,NYSE,GNW ,Genworth Financial Inc. 
USD,UNITED STATES,NYSE,GENZ ,Genzyme Corp. 
USD,UNITED STATES,NYSE,GILD ,Gilead Sciences 
USD,UNITED STATES,NYSE,GS ,Goldman Sachs Group 
USD,UNITED STATES,NYSE,GR ,Goodrich Corporation 
USD,UNITED STATES,NYSE,GT ,Goodyear Tire & Rubber 
USD,UNITED STATES,NYSE,GOOG ,Google Inc. 
USD,UNITED STATES,NYSE,GWW ,Grainger (W.W.) Inc. 
USD,UNITED STATES,NYSE,HAL ,Halliburton Co. 
USD,UNITED STATES,NYSE,HOG ,Harley-Davidson 
USD,UNITED STATES,NYSE,HAR ,Harman Int'l Industries 
USD,UNITED STATES,NYSE,HRS ,Harris Corporation 
USD,UNITED STATES,NYSE,HIG ,Hartford Financial Svc.Gp. 
USD,UNITED STATES,NYSE,HAS ,Hasbro Inc. 
USD,UNITED STATES,NYSE,HCP ,HCP Inc. 
USD,UNITED STATES,NYSE,HNZ ,Heinz (H.J.) 
USD,UNITED STATES,NYSE,HPC ,Hercules Inc. 
USD,UNITED STATES,NYSE,HES ,Hess Corporation 
USD,UNITED STATES,NYSE,HPQ ,Hewlett-Packard 
USD,UNITED STATES,NYSE,HD ,Home Depot 
USD,UNITED STATES,NYSE,HON ,Honeywell Int'l Inc. 
USD,UNITED STATES,NYSE,HSP ,Hospira Inc. 
USD,UNITED STATES,NYSE,HST ,Host Hotels & Resorts 
USD,UNITED STATES,NYSE,HCBK ,Hudson City Bancorp 
USD,UNITED STATES,NYSE,HUM ,Humana Inc. 
USD,UNITED STATES,NYSE,HBAN ,Huntington Bancshares 
USD,UNITED STATES,NYSE,ITW ,Illinois Tool Works 
USD,UNITED STATES,NYSE,RX ,IMS Health Inc. 
USD,UNITED STATES,NYSE,IR ,Ingersoll-Rand Co. Ltd. 
USD,UNITED STATES,NYSE,TEG ,Integrys Energy Group Inc. 
USD,UNITED STATES,NYSE,INTC ,Intel Corp. 
USD,UNITED STATES,NYSE,ICE ,IntercontinentalExchange Inc. 
USD,UNITED STATES,NYSE,IBM ,International Bus. Machines 
USD,UNITED STATES,NYSE,IFF ,International Flav/Frag 
USD,UNITED STATES,NYSE,IGT ,International Game Technology 
USD,UNITED STATES,NYSE,IP ,International Paper 
USD,UNITED STATES,NYSE,IPG ,Interpublic Group 
USD,UNITED STATES,NYSE,INTU ,Intuit Inc. 
USD,UNITED STATES,NYSE,ISRG ,Intuitive Surgical Inc. 
USD,UNITED STATES,NYSE,IVZ ,Invesco Ltd. 
USD,UNITED STATES,NYSE,ITT ,ITT Corporation 
USD,UNITED STATES,NYSE,JBL ,Jabil Circuit 
USD,UNITED STATES,NYSE,JEC ,Jacobs Engineering Group 
USD,UNITED STATES,NYSE,JNS ,Janus Capital Group 
USD,UNITED STATES,NYSE,JDSU ,JDS Uniphase Corp. 
USD,UNITED STATES,NYSE,JNJ ,Johnson & Johnson 
USD,UNITED STATES,NYSE,JCI ,Johnson Controls 
USD,UNITED STATES,NYSE,JNY ,Jones Apparel Group 
USD,UNITED STATES,NYSE,JPM ,JPMorgan Chase & Co. 
USD,UNITED STATES,NYSE,JNPR ,Juniper Networks 
USD,UNITED STATES,NYSE,KBH ,KB Home 
USD,UNITED STATES,NYSE,K ,Kellogg Co. 
USD,UNITED STATES,NYSE,KEY ,KeyCorp 
USD,UNITED STATES,NYSE,KMB ,Kimberly-Clark 
USD,UNITED STATES,NYSE,KIM ,Kimco Realty 
USD,UNITED STATES,NYSE,KG ,King Pharmaceuticals 
USD,UNITED STATES,NYSE,KLAC ,KLA-Tencor Corp. 
USD,UNITED STATES,NYSE,KSS ,Kohl's Corp. 
USD,UNITED STATES,NYSE,KFT ,Kraft Foods Inc-A 
USD,UNITED STATES,NYSE,KR ,Kroger Co. 
USD,UNITED STATES,NYSE,LLL ,L-3 Communications Holdings 
USD,UNITED STATES,NYSE,LH ,Laboratory Corp. of America Holding 
USD,UNITED STATES,NYSE,LM ,Legg Mason 
USD,UNITED STATES,NYSE,LEG ,Leggett & Platt 
USD,UNITED STATES,NYSE,LEN ,Lennar Corp. 
USD,UNITED STATES,NYSE,LUK ,Leucadia National Corp. 
USD,UNITED STATES,NYSE,LXK ,Lexmark Int'l Inc 
USD,UNITED STATES,NYSE,LLY ,Lilly (Eli) & Co. 
USD,UNITED STATES,NYSE,LTD ,Limited Brands Inc. 
USD,UNITED STATES,NYSE,LNC ,Lincoln National 
USD,UNITED STATES,NYSE,LLTC ,Linear Technology Corp. 
USD,UNITED STATES,NYSE,LIZ ,Liz Claiborne Inc. 
USD,UNITED STATES,NYSE,LMT ,Lockheed Martin Corp. 
USD,UNITED STATES,NYSE,L ,Loews Corp. 
USD,UNITED STATES,NYSE,LO ,Lorillard Inc. 
USD,UNITED STATES,NYSE,LOW ,Lowe's Cos. 
USD,UNITED STATES,NYSE,LSI ,LSI Corporation 
USD,UNITED STATES,NYSE,MTB ,M&T Bank Corp. 
USD,UNITED STATES,NYSE,M ,Macy's Inc. 
USD,UNITED STATES,NYSE,MTW ,Manitowoc Co. 
USD,UNITED STATES,NYSE,MRO ,Marathon Oil Corp. 
USD,UNITED STATES,NYSE,MAR ,Marriott Int'l. 
USD,UNITED STATES,NYSE,MMC ,Marsh & McLennan 
USD,UNITED STATES,NYSE,MI ,Marshall & Ilsley Corp. 
USD,UNITED STATES,NYSE,MAS ,Masco Corp. 
USD,UNITED STATES,NYSE,MEE ,Massey Energy Company 
USD,UNITED STATES,NYSE,MA ,Mastercard Inc. 
USD,UNITED STATES,NYSE,MAT ,Mattel Inc. 
USD,UNITED STATES,NYSE,MBI ,MBIA Inc. 
USD,UNITED STATES,NYSE,MKC ,McCormick & Co. 
USD,UNITED STATES,NYSE,MCD ,McDonald's Corp. 
USD,UNITED STATES,NYSE,MHP ,McGraw-Hill 
USD,UNITED STATES,NYSE,MCK ,McKesson Corp. (New) 
USD,UNITED STATES,NYSE,MWV ,MeadWestvaco Corporation 
USD,UNITED STATES,NYSE,MHS ,Medco Health Solutions Inc. 
USD,UNITED STATES,NYSE,MDT ,Medtronic Inc. 
USD,UNITED STATES,NYSE,WFR ,MEMC Electronic Materials 
USD,UNITED STATES,NYSE,MRK ,Merck & Co. 
USD,UNITED STATES,NYSE,MDP ,Meredith Corp. 
USD,UNITED STATES,NYSE,MER ,Merrill Lynch 
USD,UNITED STATES,NYSE,MET ,MetLife Inc. 
USD,UNITED STATES,NYSE,MTG ,MGIC Investment 
USD,UNITED STATES,NYSE,MCHP ,Microchip Technology 
USD,UNITED STATES,NYSE,MU ,Micron Technology 
USD,UNITED STATES,NYSE,MSFT ,Microsoft Corp. 
USD,UNITED STATES,NYSE,MIL ,Millipore Corp. 
USD,UNITED STATES,NYSE,MOLX ,Molex Inc. 
USD,UNITED STATES,NYSE,TAP ,Molson Coors Brewing Company 
USD,UNITED STATES,NYSE,MON ,Monsanto Co. 
USD,UNITED STATES,NYSE,MNST ,Monster Worldwide 
USD,UNITED STATES,NYSE,MCO ,Moody's Corp 
USD,UNITED STATES,NYSE,MS ,Morgan Stanley 
USD,UNITED STATES,NYSE,MOT ,Motorola Inc. 
USD,UNITED STATES,NYSE,MUR ,Murphy Oil 
USD,UNITED STATES,NYSE,MYL ,Mylan Inc. 
USD,UNITED STATES,NYSE,NBR ,Nabors Industries Ltd. 
USD,UNITED STATES,NYSE,NCC ,National City Corp. 
USD,UNITED STATES,NYSE,NOV ,National Oilwell Varco Inc. 
USD,UNITED STATES,NYSE,NSM ,National Semiconductor 
USD,UNITED STATES,NYSE,NTAP ,NetApp 
USD,UNITED STATES,NYSE,NYT ,New York Times Cl. A 
USD,UNITED STATES,NYSE,NWL ,Newell Rubbermaid Co. 
USD,UNITED STATES,NYSE,NEM ,Newmont Mining Corp. (Hldg. Co.) 
USD,UNITED STATES,NYSE,NWS.A ,News Corporation 
USD,UNITED STATES,NYSE,GAS ,NICOR Inc. 
USD,UNITED STATES,NYSE,NKE ,NIKE Inc. 
USD,UNITED STATES,NYSE,NI ,NiSource Inc. 
USD,UNITED STATES,NYSE,NE ,Noble Corporation 
USD,UNITED STATES,NYSE,NBL ,Noble Energy Inc 
USD,UNITED STATES,NYSE,JWN ,Nordstrom 
USD,UNITED STATES,NYSE,NSC ,Norfolk Southern Corp. 
USD,UNITED STATES,NYSE,NTRS ,Northern Trust Corp. 
USD,UNITED STATES,NYSE,NOC ,Northrop Grumman Corp. 
USD,UNITED STATES,NYSE,NOVL ,Novell Inc. 
