GBP,UNITED KINGDOM,LSE,SDR.L,SCHRODERS
GBP,UNITED KINGDOM,LSE,SDRC.L,SCHRODERS NVTG
GBP,UNITED KINGDOM,LSE,SSE.L,SCOT & STHN ENERGY
GBP,UNITED KINGDOM,LSE,SGRO.L,SEGRO (REIT)
GBP,UNITED KINGDOM,LSE,SRP.L,SERCO GROUP
GBP,UNITED KINGDOM,LSE,SVT.L,SEVERN TRENT
GBP,UNITED KINGDOM,LSE,SHP.L,SHIRE
GBP,UNITED KINGDOM,LSE,SN.L,SMITH & NEPHEW 
GBP,UNITED KINGDOM,LSE,SMIN.L,SMITHS GROUP
GBP,UNITED KINGDOM,LSE,STAN.L,STANDARD CHARTERED 
GBP,UNITED KINGDOM,LSE,SL.L,STANDARD LIFE
GBP,UNITED KINGDOM,LSE,TSCO.L,TESCO PLC
GBP,UNITED KINGDOM,LSE,TCG.L,THOMAS COOK GRP
GBP,UNITED KINGDOM,LSE,TT.L,TUI TRAVEL
GBP,UNITED KINGDOM,LSE,TLW.L,TULLOW OIL
GBP,UNITED KINGDOM,LSE,ULVR.L,UNILEVER
GBP,UNITED KINGDOM,LSE,UU.L,UNITED UTILITIES GR
GBP,UNITED KINGDOM,LSE,VED.L,VEDANTA RESOURCES
GBP,UNITED KINGDOM,LSE,VOD.L,VODAFONE GRP
GBP,UNITED KINGDOM,LSE,WTB.L,WHITEBREAD
GBP,UNITED KINGDOM,LSE,WOS.L,WOLSELEY 
GBP,UNITED KINGDOM,LSE,WPP.L,WPP
GBP,UNITED KINGDOM,LSE,XTA.L,XSTRATA
